c,k,s,t
0.1527,2.804,2.939,0.101369863013699
0.1913,2.804,2.979,0.101369863013699
0.206,2.804,2.993,0.101369863013699
0.0071,2.843,2.451,0.101369863013699
0.0246,2.847,2.64,0.101369863013699
0.0557,2.847,2.729,0.101369863013699
0.1161,2.847,2.838,0.101369863013699
0.001,2.85,1.806,0.101369863013699
0.0171,2.85,2.27,0.101369863013699
0.0214,2.85,2.362,0.101369863013699
0.0057,2.85,2.372,0.101369863013699
0.0172,2.85,2.508,0.101369863013699
0.0044,2.85,2.522,0.101369863013699
0.0274,2.85,2.562,0.101369863013699
0.0733,2.85,2.574,0.101369863013699
0.0178,2.85,2.585,0.101369863013699
0.0187,2.85,2.634,0.101369863013699
0.023,2.85,2.64,0.101369863013699
0.03,2.85,2.656,0.101369863013699
0.0685,2.85,2.687,0.101369863013699
0.0536,2.85,2.729,0.101369863013699
0.187,2.85,2.73,0.101369863013699
0.057,2.85,2.754,0.101369863013699
0.1,2.85,2.767,0.101369863013699
0.0999,2.85,2.79,0.101369863013699
0.0383,2.85,2.803,0.101369863013699
0.0474,2.85,2.833,0.101369863013699
0.047,2.85,2.847,0.101369863013699
0.1343,2.85,2.86,0.101369863013699
0.1256,2.85,2.875,0.101369863013699
0.3265,2.85,2.876,0.101369863013699
0.1088,2.85,2.88,0.101369863013699
0.1183,2.85,2.939,0.101369863013699
0.1717,2.85,2.968,0.101369863013699
0.2,2.85,2.985,0.101369863013699
0.1622,2.85,2.993,0.101369863013699
0.2943,2.85,3.019,0.101369863013699
0.226,2.85,3.058,0.101369863013699
0.046,2.853,2.833,0.101369863013699
0.1156,2.853,2.939,0.101369863013699
0.1477,2.853,2.979,0.101369863013699
0.16,2.853,2.993,0.101369863013699
0.0044,2.892,2.451,0.101369863013699
0.0145,2.896,2.64,0.101369863013699
0.0365,2.896,2.729,0.101369863013699
0.0785,2.896,2.838,0.101369863013699
0.0009,2.9,1.806,0.101369863013699
0.0143,2.9,2.27,0.101369863013699
0.0167,2.9,2.362,0.101369863013699
0.0041,2.9,2.372,0.101369863013699
0.0184,2.9,2.562,0.101369863013699
0.0623,2.9,2.574,0.101369863013699
0.0112,2.9,2.585,0.101369863013699
0.0136,2.9,2.64,0.101369863013699
0.0205,2.9,2.656,0.101369863013699
0.055,2.9,2.687,0.101369863013699
0.0349,2.9,2.729,0.101369863013699
0.1588,2.9,2.73,0.101369863013699
0.0395,2.9,2.754,0.101369863013699
0.076,2.9,2.767,0.101369863013699
0.0714,2.9,2.79,0.101369863013699
0.0244,2.9,2.803,0.101369863013699
0.029,2.9,2.833,0.101369863013699
0.0294,2.9,2.847,0.101369863013699
0.1096,2.9,2.86,0.101369863013699
0.0962,2.9,2.875,0.101369863013699
0.3086,2.9,2.876,0.101369863013699
0.079,2.9,2.88,0.101369863013699
0.0836,2.9,2.939,0.101369863013699
0.1294,2.9,2.968,0.101369863013699
0.1578,2.9,2.985,0.101369863013699
0.119,2.9,2.993,0.101369863013699
0.2478,2.9,3.019,0.101369863013699
0.178,2.9,3.058,0.101369863013699
0.0282,2.903,2.833,0.101369863013699
0.0823,2.903,2.939,0.101369863013699
0.1065,2.903,2.979,0.101369863013699
0.1161,2.903,2.993,0.101369863013699
0.0084,2.946,2.64,0.101369863013699
0.0233,2.946,2.729,0.101369863013699
0.05,2.946,2.838,0.101369863013699
0.012,2.95,2.27,0.101369863013699
0.0136,2.95,2.362,0.101369863013699
0.0031,2.95,2.372,0.101369863013699
0.0128,2.95,2.562,0.101369863013699
0.0526,2.95,2.574,0.101369863013699
0.0082,2.95,2.64,0.101369863013699
0.0155,2.95,2.656,0.101369863013699
0.0441,2.95,2.687,0.101369863013699
0.0221,2.95,2.729,0.101369863013699
0.131,2.95,2.73,0.101369863013699
0.0259,2.95,2.754,0.101369863013699
0.0599,2.95,2.767,0.101369863013699
0.0495,2.95,2.79,0.101369863013699
0.0153,2.95,2.803,0.101369863013699
0.0171,2.95,2.833,0.101369863013699
0.0176,2.95,2.847,0.101369863013699
0.0867,2.95,2.86,0.101369863013699
0.0721,2.95,2.875,0.101369863013699
0.2708,2.95,2.876,0.101369863013699
0.0559,2.95,2.88,0.101369863013699
0.0575,2.95,2.939,0.101369863013699
0.091,2.95,2.968,0.101369863013699
0.3972,2.95,2.981,0.101369863013699
0.1209,2.95,2.985,0.101369863013699
0.0806,2.95,2.993,0.101369863013699
0.2023,2.95,3.019,0.101369863013699
0.1321,2.95,3.058,0.101369863013699
0.0169,2.952,2.833,0.101369863013699
0.0571,2.952,2.939,0.101369863013699
0.0731,2.952,2.979,0.101369863013699
0.0796,2.952,2.993,0.101369863013699
0.0103,3,2.27,0.101369863013699
0.0108,3,2.362,0.101369863013699
0.0021,3,2.372,0.101369863013699
0.009,3,2.562,0.101369863013699
0.0433,3,2.574,0.101369863013699
0.0051,3,2.64,0.101369863013699
0.0105,3,2.656,0.101369863013699
0.0354,3,2.687,0.101369863013699
0.0135,3,2.729,0.101369863013699
0.1174,3,2.73,0.101369863013699
0.0165,3,2.754,0.101369863013699
0.0474,3,2.767,0.101369863013699
0.0338,3,2.79,0.101369863013699
0.0094,3,2.803,0.101369863013699
0.0104,3,2.833,0.101369863013699
0.0108,3,2.847,0.101369863013699
0.068,3,2.86,0.101369863013699
0.0521,3,2.875,0.101369863013699
0.24,3,2.876,0.101369863013699
0.0391,3,2.88,0.101369863013699
0.0379,3,2.939,0.101369863013699
0.0606,3,2.968,0.101369863013699
0.3584,3,2.981,0.101369863013699
0.0899,3,2.985,0.101369863013699
0.0514,3,2.993,0.101369863013699
0.1613,3,3.019,0.101369863013699
0.0952,3,3.058,0.101369863013699
0.0035,3.044,2.64,0.101369863013699
0.0089,3.044,2.729,0.101369863013699
0.02,3.044,2.838,0.101369863013699
0.0065,3.05,2.833,0.101369863013699
0.0248,3.05,2.939,0.101369863013699
0.0278,3.05,2.979,0.101369863013699
0.0312,3.05,2.993,0.101369863013699
0.0078,3.1,2.27,0.101369863013699
0.007,3.1,2.362,0.101369863013699
0.002,3.1,2.372,0.101369863013699
0.0308,3.1,2.574,0.101369863013699
0.0026,3.1,2.64,0.101369863013699
0.0055,3.1,2.656,0.101369863013699
0.025,3.1,2.687,0.101369863013699
0.0814,3.1,2.73,0.101369863013699
0.0162,3.1,2.79,0.101369863013699
0.0047,3.1,2.833,0.101369863013699
0.0042,3.1,2.847,0.101369863013699
0.042,3.1,2.86,0.101369863013699
0.0265,3.1,2.875,0.101369863013699
0.1924,3.1,2.876,0.101369863013699
0.0179,3.1,2.88,0.101369863013699
0.015,3.1,2.939,0.101369863013699
0.0226,3.1,2.968,0.101369863013699
0.3022,3.1,2.981,0.101369863013699
0.0456,3.1,2.985,0.101369863013699
0.0179,3.1,2.993,0.101369863013699
0.0912,3.1,3.019,0.101369863013699
0.0417,3.1,3.058,0.101369863013699
0.0023,3.142,2.64,0.101369863013699
0.0037,3.142,2.729,0.101369863013699
0.0075,3.142,2.838,0.101369863013699
0.0027,3.149,2.833,0.101369863013699
0.0099,3.149,2.939,0.101369863013699
0.0085,3.149,2.979,0.101369863013699
0.01,3.149,2.993,0.101369863013699
0.0062,3.2,2.27,0.101369863013699
0.0045,3.2,2.362,0.101369863013699
0.0016,3.2,2.372,0.101369863013699
0.024,3.2,2.574,0.101369863013699
0.002,3.2,2.64,0.101369863013699
0.004,3.2,2.656,0.101369863013699
0.0178,3.2,2.687,0.101369863013699
0.0493,3.2,2.73,0.101369863013699
0.0084,3.2,2.79,0.101369863013699
0.0024,3.2,2.833,0.101369863013699
0.0023,3.2,2.847,0.101369863013699
0.0256,3.2,2.86,0.101369863013699
0.0122,3.2,2.875,0.101369863013699
0.168,3.2,2.876,0.101369863013699
0.0097,3.2,2.88,0.101369863013699
0.0065,3.2,2.939,0.101369863013699
0.0072,3.2,2.968,0.101369863013699
0.2505,3.2,2.981,0.101369863013699
0.0218,3.2,2.985,0.101369863013699
0.0061,3.2,2.993,0.101369863013699
0.0468,3.2,3.019,0.101369863013699
0.015,3.2,3.058,0.101369863013699
0.0018,3.24,2.64,0.101369863013699
0.0019,3.24,2.729,0.101369863013699
0.002,3.247,2.833,0.101369863013699
0.0047,3.247,2.939,0.101369863013699
0.0034,3.247,2.979,0.101369863013699
0.0039,3.247,2.993,0.101369863013699
0.0049,3.3,2.27,0.101369863013699
0.0036,3.3,2.362,0.101369863013699
0.0014,3.3,2.372,0.101369863013699
0.0018,3.3,2.64,0.101369863013699
0.0034,3.3,2.656,0.101369863013699
0.012,3.3,2.687,0.101369863013699
0.0328,3.3,2.73,0.101369863013699
0.0019,3.3,2.833,0.101369863013699
0.0159,3.3,2.86,0.101369863013699
0.0071,3.3,2.875,0.101369863013699
0.1262,3.3,2.876,0.101369863013699
0.0057,3.3,2.88,0.101369863013699
0.0047,3.3,2.939,0.101369863013699
0.0027,3.3,2.968,0.101369863013699
0.2015,3.3,2.981,0.101369863013699
0.0105,3.3,2.985,0.101369863013699
0.0023,3.3,2.993,0.101369863013699
0.0207,3.3,3.019,0.101369863013699
0.0051,3.3,3.058,0.101369863013699
0.7747,3.3,4.064,0.101369863013699
0.0017,3.345,2.833,0.101369863013699
0.0032,3.345,2.939,0.101369863013699
0.002,3.345,2.979,0.101369863013699
0.0021,3.345,2.993,0.101369863013699
0.0043,3.4,2.27,0.101369863013699
0.0032,3.4,2.362,0.101369863013699
0.0011,3.4,2.372,0.101369863013699
0.0013,3.4,2.64,0.101369863013699
0.0025,3.4,2.656,0.101369863013699
0.0093,3.4,2.687,0.101369863013699
0.0208,3.4,2.73,0.101369863013699
0.0017,3.4,2.833,0.101369863013699
0.0046,3.4,2.875,0.101369863013699
0.106,3.4,2.876,0.101369863013699
0.0046,3.4,2.88,0.101369863013699
0.0028,3.4,2.939,0.101369863013699
0.0017,3.4,2.968,0.101369863013699
0.165,3.4,2.981,0.101369863013699
0.0055,3.4,2.985,0.101369863013699
0.0013,3.4,2.993,0.101369863013699
0.0095,3.4,3.019,0.101369863013699
0.0018,3.4,3.058,0.101369863013699
0.673,3.4,4.064,0.101369863013699
0.0016,3.444,2.833,0.101369863013699
0.0023,3.444,2.939,0.101369863013699
0.0013,3.444,2.979,0.101369863013699
0.0043,3.5,2.27,0.101369863013699
0.0023,3.5,2.362,0.101369863013699
0.001,3.5,2.372,0.101369863013699
0.0013,3.5,2.64,0.101369863013699
0.014,3.5,2.73,0.101369863013699
0.0013,3.5,2.833,0.101369863013699
0.0018,3.5,2.939,0.101369863013699
0.001,3.5,2.968,0.101369863013699
0.1315,3.5,2.981,0.101369863013699
0.0046,3.5,3.019,0.101369863013699
0.0011,3.5,3.058,0.101369863013699
0.2941,3.5,3.726,0.101369863013699
0.5785,3.5,4.064,0.101369863013699
0.0034,3.6,2.27,0.101369863013699
0.0018,3.6,2.362,0.101369863013699
0.001,3.6,2.372,0.101369863013699
0.0013,3.6,2.64,0.101369863013699
0.1018,3.6,2.981,0.101369863013699
0.2338,3.6,3.726,0.101369863013699
0.4772,3.6,4.064,0.101369863013699
0.601,3.6,4.181,0.101369863013699
0.1847,3.7,3.726,0.101369863013699
0.155,3.7,3.835,0.101369863013699
0.3814,3.7,4.064,0.101369863013699
0.5053,3.7,4.181,0.101369863013699
0.1462,3.8,3.726,0.101369863013699
0.0968,3.8,3.835,0.101369863013699
0.1428,3.8,3.914,0.101369863013699
0.2916,3.8,4.064,0.101369863013699
0.4021,3.8,4.181,0.101369863013699
0.1059,3.9,3.726,0.101369863013699
0.0543,3.9,3.835,0.101369863013699
0.0831,3.9,3.914,0.101369863013699
0.0934,3.9,3.956,0.101369863013699
0.2077,3.9,4.064,0.101369863013699
0.3145,3.9,4.181,0.101369863013699
0.0777,4,3.726,0.101369863013699
0.0292,4,3.835,0.101369863013699
0.0426,4,3.914,0.101369863013699
0.05,4,3.956,0.101369863013699
0.1376,4,4.064,0.101369863013699
0.2147,4,4.181,0.101369863013699
0.0597,4.1,3.726,0.101369863013699
0.015,4.1,3.835,0.101369863013699
0.019,4.1,3.914,0.101369863013699
0.0248,4.1,3.956,0.101369863013699
0.0843,4.1,4.064,0.101369863013699
0.1337,4.1,4.181,0.101369863013699
0.0444,4.2,3.726,0.101369863013699
0.0078,4.2,3.835,0.101369863013699
0.0088,4.2,3.914,0.101369863013699
0.0105,4.2,3.956,0.101369863013699
0.0481,4.2,4.064,0.101369863013699
0.0743,4.2,4.181,0.101369863013699
0.0327,4.3,3.726,0.101369863013699
0.0043,4.3,3.914,0.101369863013699
0.0052,4.3,3.956,0.101369863013699
0.0263,4.3,4.064,0.101369863013699
0.0374,4.3,4.181,0.101369863013699
0.0249,4.4,3.726,0.101369863013699
0.0027,4.4,3.914,0.101369863013699
0.0025,4.4,3.956,0.101369863013699
0.0136,4.4,4.064,0.101369863013699
0.0171,4.4,4.181,0.101369863013699
0.0191,4.5,3.726,0.101369863013699
0.0021,4.5,3.914,0.101369863013699
0.008,4.5,4.064,0.101369863013699
0.0075,4.5,4.181,0.101369863013699
0.0152,4.6,3.726,0.101369863013699
0.0015,4.6,3.914,0.101369863013699
0.0055,4.6,4.064,0.101369863013699
0.0038,4.6,4.181,0.101369863013699
0.279,1.8,1.927,0.10958904109589
0.501,1.8,2.133,0.10958904109589
0.6521,1.8,2.265,0.10958904109589
0.229,1.85,1.927,0.10958904109589
0.29,1.85,1.983,0.10958904109589
0.3769,1.85,2.037,0.10958904109589
0.451,1.85,2.133,0.10958904109589
0.6029,1.85,2.265,0.10958904109589
0.179,1.9,1.927,0.10958904109589
0.2439,1.9,1.983,0.10958904109589
0.3,1.9,2.037,0.10958904109589
0.4015,1.9,2.133,0.10958904109589
0.5452,1.9,2.265,0.10958904109589
0.413,1.908,2.19,0.10958904109589
0.129,1.95,1.927,0.10958904109589
0.159,1.95,1.955,0.10958904109589
0.2008,1.95,1.983,0.10958904109589
0.2641,1.95,2.037,0.10958904109589
0.351,1.95,2.133,0.10958904109589
0.4963,1.95,2.265,0.10958904109589
0.363,1.957,2.19,0.10958904109589
0.124,2,1.919,0.10958904109589
0.0854,2,1.927,0.10958904109589
0.109,2,1.955,0.10958904109589
0.1642,2,1.983,0.10958904109589
0.1913,2,2.019,0.10958904109589
0.226,2,2.037,0.10958904109589
0.2402,2,2.072,0.10958904109589
0.303,2,2.133,0.10958904109589
0.4478,2,2.265,0.10958904109589
0.313,2.006,2.19,0.10958904109589
0.0971,2.05,1.919,0.10958904109589
0.0544,2.05,1.927,0.10958904109589
0.0651,2.05,1.955,0.10958904109589
0.1266,2.05,1.983,0.10958904109589
0.1517,2.05,2.019,0.10958904109589
0.1915,2.05,2.037,0.10958904109589
0.1915,2.05,2.072,0.10958904109589
0.2517,2.05,2.133,0.10958904109589
0.2941,2.05,2.152,0.10958904109589
0.4001,2.05,2.265,0.10958904109589
0.359,2.05,2.37,0.10958904109589
0.4703,2.05,2.471,0.10958904109589
0.687,2.05,2.679,0.10958904109589
0.263,2.055,2.19,0.10958904109589
0.311,2.055,2.241,0.10958904109589
0.075,2.1,1.919,0.10958904109589
0.0314,2.1,1.927,0.10958904109589
0.039,2.1,1.955,0.10958904109589
0.098,2.1,1.983,0.10958904109589
0.115,2.1,2.019,0.10958904109589
0.155,2.1,2.037,0.10958904109589
0.1467,2.1,2.072,0.10958904109589
0.166,2.1,2.1,0.10958904109589
0.2036,2.1,2.133,0.10958904109589
0.2523,2.1,2.152,0.10958904109589
0.3508,2.1,2.265,0.10958904109589
0.309,2.1,2.37,0.10958904109589
0.4204,2.1,2.471,0.10958904109589
0.6371,2.1,2.679,0.10958904109589
0.213,2.104,2.19,0.10958904109589
0.2624,2.104,2.241,0.10958904109589
0.057,2.15,1.919,0.10958904109589
0.0168,2.15,1.927,0.10958904109589
0.0213,2.15,1.955,0.10958904109589
0.0731,2.15,1.983,0.10958904109589
0.086,2.15,2.019,0.10958904109589
0.125,2.15,2.037,0.10958904109589
0.1045,2.15,2.072,0.10958904109589
0.116,2.15,2.1,0.10958904109589
0.1599,2.15,2.133,0.10958904109589
0.1788,2.15,2.152,0.10958904109589
0.3078,2.15,2.265,0.10958904109589
0.2591,2.15,2.37,0.10958904109589
0.3713,2.15,2.471,0.10958904109589
0.5859,2.15,2.679,0.10958904109589
0.163,2.153,2.19,0.10958904109589
0.202,2.153,2.231,0.10958904109589
0.2139,2.153,2.241,0.10958904109589
0.325,2.156,2.419,0.10958904109589
0.3657,2.156,2.471,0.10958904109589
0.79,2.16,2.832,0.10958904109589
0.0435,2.2,1.919,0.10958904109589
0.009,2.2,1.927,0.10958904109589
0.0112,2.2,1.955,0.10958904109589
0.052,2.2,1.983,0.10958904109589
0.0617,2.2,2.019,0.10958904109589
0.1011,2.2,2.037,0.10958904109589
0.0708,2.2,2.072,0.10958904109589
0.0734,2.2,2.1,0.10958904109589
0.1147,2.2,2.133,0.10958904109589
0.1454,2.2,2.152,0.10958904109589
0.1119,2.2,2.18,0.10958904109589
0.113,2.2,2.188,0.10958904109589
0.209,2.2,2.215,0.10958904109589
0.155,2.2,2.231,0.10958904109589
0.168,2.2,2.241,0.10958904109589
0.2409,2.2,2.245,0.10958904109589
0.2588,2.2,2.265,0.10958904109589
0.265,2.2,2.275,0.10958904109589
0.2409,2.2,2.335,0.10958904109589
0.2188,2.2,2.37,0.10958904109589
0.2436,2.2,2.384,0.10958904109589
0.4081,2.2,2.387,0.10958904109589
0.3098,2.2,2.403,0.10958904109589
0.32,2.2,2.421,0.10958904109589
0.3229,2.2,2.471,0.10958904109589
0.4727,2.2,2.523,0.10958904109589
0.5362,2.2,2.679,0.10958904109589
0.8274,2.2,2.786,0.10958904109589
0.67,2.2,2.824,0.10958904109589
0.1154,2.202,2.19,0.10958904109589
0.153,2.202,2.231,0.10958904109589
0.1663,2.202,2.241,0.10958904109589
0.2391,2.205,2.384,0.10958904109589
0.2787,2.205,2.419,0.10958904109589
0.3179,2.205,2.471,0.10958904109589
0.5327,2.205,2.679,0.10958904109589
0.74,2.209,2.832,0.10958904109589
0.0305,2.25,1.919,0.10958904109589
0.005,2.25,1.927,0.10958904109589
0.0054,2.25,1.955,0.10958904109589
0.0353,2.25,1.983,0.10958904109589
0.0428,2.25,2.019,0.10958904109589
0.0779,2.25,2.037,0.10958904109589
0.0449,2.25,2.072,0.10958904109589
0.0426,2.25,2.1,0.10958904109589
0.0783,2.25,2.133,0.10958904109589
0.1137,2.25,2.152,0.10958904109589
0.0769,2.25,2.18,0.10958904109589
0.0724,2.25,2.188,0.10958904109589
0.0751,2.25,2.19,0.10958904109589
0.1677,2.25,2.215,0.10958904109589
0.0957,2.25,2.219,0.10958904109589
0.1065,2.25,2.226,0.10958904109589
0.1061,2.25,2.231,0.10958904109589
0.1211,2.25,2.241,0.10958904109589
0.1791,2.25,2.245,0.10958904109589
0.2204,2.25,2.265,0.10958904109589
0.2204,2.25,2.275,0.10958904109589
0.1981,2.25,2.335,0.10958904109589
0.1682,2.25,2.37,0.10958904109589
0.1975,2.25,2.384,0.10958904109589
0.3639,2.25,2.387,0.10958904109589
0.2438,2.25,2.388,0.10958904109589
0.255,2.25,2.403,0.10958904109589
0.2753,2.25,2.421,0.10958904109589
0.2745,2.25,2.471,0.10958904109589
0.4229,2.25,2.523,0.10958904109589
0.4866,2.25,2.679,0.10958904109589
0.7776,2.25,2.786,0.10958904109589
0.62,2.25,2.824,0.10958904109589
0.1911,2.254,2.384,0.10958904109589
0.2376,2.254,2.419,0.10958904109589
0.2708,2.254,2.471,0.10958904109589
0.484,2.254,2.679,0.10958904109589
0.69,2.258,2.832,0.10958904109589
0.0501,2.299,2.18,0.10958904109589
0.0444,2.299,2.19,0.10958904109589
0.0609,2.299,2.231,0.10958904109589
0.0807,2.299,2.241,0.10958904109589
0.0236,2.3,1.919,0.10958904109589
0.0031,2.3,1.927,0.10958904109589
0.0281,2.3,2.019,0.10958904109589
0.0618,2.3,2.037,0.10958904109589
0.0283,2.3,2.072,0.10958904109589
0.0199,2.3,2.1,0.10958904109589
0.0508,2.3,2.133,0.10958904109589
0.0864,2.3,2.152,0.10958904109589
0.0496,2.3,2.18,0.10958904109589
0.0421,2.3,2.188,0.10958904109589
0.1281,2.3,2.215,0.10958904109589
0.0539,2.3,2.219,0.10958904109589
0.0638,2.3,2.226,0.10958904109589
0.0601,2.3,2.231,0.10958904109589
0.079,2.3,2.241,0.10958904109589
0.1418,2.3,2.245,0.10958904109589
0.1827,2.3,2.265,0.10958904109589
0.1816,2.3,2.275,0.10958904109589
0.1634,2.3,2.33,0.10958904109589
0.159,2.3,2.335,0.10958904109589
0.1268,2.3,2.37,0.10958904109589
0.1558,2.3,2.384,0.10958904109589
0.2757,2.3,2.387,0.10958904109589
0.2,2.3,2.388,0.10958904109589
0.222,2.3,2.403,0.10958904109589
0.2306,2.3,2.421,0.10958904109589
0.2293,2.3,2.471,0.10958904109589
0.3723,2.3,2.523,0.10958904109589
0.4387,2.3,2.679,0.10958904109589
0.7282,2.3,2.786,0.10958904109589
0.57,2.3,2.824,0.10958904109589
0.1525,2.303,2.384,0.10958904109589
0.1997,2.303,2.419,0.10958904109589
0.2251,2.303,2.471,0.10958904109589
0.4344,2.303,2.679,0.10958904109589
0.64,2.307,2.832,0.10958904109589
0.0317,2.348,2.18,0.10958904109589
0.0235,2.348,2.19,0.10958904109589
0.0254,2.348,2.231,0.10958904109589
0.0467,2.348,2.241,0.10958904109589
0.0162,2.35,1.919,0.10958904109589
0.0021,2.35,1.927,0.10958904109589
0.049,2.35,2.037,0.10958904109589
0.0176,2.35,2.072,0.10958904109589
0.0094,2.35,2.1,0.10958904109589
0.0318,2.35,2.133,0.10958904109589
0.0644,2.35,2.152,0.10958904109589
0.0311,2.35,2.18,0.10958904109589
0.022,2.35,2.188,0.10958904109589
0.0925,2.35,2.215,0.10958904109589
0.0245,2.35,2.219,0.10958904109589
0.0307,2.35,2.226,0.10958904109589
0.0246,2.35,2.231,0.10958904109589
0.0455,2.35,2.241,0.10958904109589
0.1095,2.35,2.245,0.10958904109589
0.1529,2.35,2.265,0.10958904109589
0.14,2.35,2.275,0.10958904109589
0.1174,2.35,2.33,0.10958904109589
0.1258,2.35,2.335,0.10958904109589
0.0888,2.35,2.37,0.10958904109589
0.1178,2.35,2.384,0.10958904109589
0.2366,2.35,2.387,0.10958904109589
0.1588,2.35,2.388,0.10958904109589
0.178,2.35,2.403,0.10958904109589
0.1902,2.35,2.421,0.10958904109589
0.1837,2.35,2.471,0.10958904109589
0.3232,2.35,2.523,0.10958904109589
0.3886,2.35,2.679,0.10958904109589
0.6798,2.35,2.786,0.10958904109589
0.52,2.35,2.824,0.10958904109589
0.1162,2.352,2.384,0.10958904109589
0.1645,2.352,2.419,0.10958904109589
0.1819,2.352,2.471,0.10958904109589
0.3879,2.352,2.679,0.10958904109589
0.59,2.356,2.832,0.10958904109589
0.0192,2.397,2.18,0.10958904109589
0.012,2.397,2.19,0.10958904109589
0.0092,2.397,2.231,0.10958904109589
0.025,2.397,2.241,0.10958904109589
0.0126,2.4,1.919,0.10958904109589
0.0018,2.4,1.927,0.10958904109589
0.0187,2.4,2.133,0.10958904109589
0.0425,2.4,2.152,0.10958904109589
0.0185,2.4,2.18,0.10958904109589
0.01,2.4,2.188,0.10958904109589
0.0659,2.4,2.215,0.10958904109589
0.0099,2.4,2.219,0.10958904109589
0.013,2.4,2.226,0.10958904109589
0.0088,2.4,2.231,0.10958904109589
0.0238,2.4,2.241,0.10958904109589
0.0834,2.4,2.245,0.10958904109589
0.1259,2.4,2.265,0.10958904109589
0.1076,2.4,2.275,0.10958904109589
0.0774,2.4,2.33,0.10958904109589
0.0957,2.4,2.335,0.10958904109589
0.0548,2.4,2.37,0.10958904109589
0.0848,2.4,2.384,0.10958904109589
0.2039,2.4,2.387,0.10958904109589
0.1218,2.4,2.388,0.10958904109589
0.147,2.4,2.403,0.10958904109589
0.1494,2.4,2.421,0.10958904109589
0.1425,2.4,2.471,0.10958904109589
0.2739,2.4,2.523,0.10958904109589
0.265,2.4,2.524,0.10958904109589
0.2946,2.4,2.584,0.10958904109589
0.3407,2.4,2.679,0.10958904109589
0.6401,2.4,2.786,0.10958904109589
0.47,2.4,2.824,0.10958904109589
0.0837,2.401,2.384,0.10958904109589
0.1331,2.401,2.419,0.10958904109589
0.1421,2.401,2.471,0.10958904109589
0.3407,2.401,2.679,0.10958904109589
0.54,2.405,2.832,0.10958904109589
0.0117,2.446,2.18,0.10958904109589
0.0034,2.446,2.231,0.10958904109589
0.0118,2.446,2.241,0.10958904109589
0.0092,2.45,1.919,0.10958904109589
0.0016,2.45,1.927,0.10958904109589
0.0119,2.45,2.133,0.10958904109589
0.0109,2.45,2.18,0.10958904109589
0.004,2.45,2.188,0.10958904109589
0.0429,2.45,2.215,0.10958904109589
0.0038,2.45,2.219,0.10958904109589
0.004,2.45,2.226,0.10958904109589
0.0033,2.45,2.231,0.10958904109589
0.0103,2.45,2.241,0.10958904109589
0.0641,2.45,2.245,0.10958904109589
0.1013,2.45,2.265,0.10958904109589
0.0799,2.45,2.275,0.10958904109589
0.0458,2.45,2.33,0.10958904109589
0.0726,2.45,2.335,0.10958904109589
0.0378,2.45,2.37,0.10958904109589
0.0596,2.45,2.384,0.10958904109589
0.171,2.45,2.387,0.10958904109589
0.0912,2.45,2.388,0.10958904109589
0.1149,2.45,2.403,0.10958904109589
